type,value,time
G,4000.0000,4.6600
T,3998.0000,4.6690
E,2.1200,4.0000
G,4000.0000,4.6700
T,3998.0000,4.6791
E,2.1200,4.0000
G,4000.0000,4.6800
T,3998.0000,4.6892
E,2.1200,4.0000
G,4000.0000,4.6900
T,3998.0000,4.6993
E,2.1200,4.0000
G,4000.0000,4.7000
T,3998.0000,4.7094
E,2.1200,4.0000
G,4000.0000,4.7100
T,3998.0000,4.7195
E,2.1200,4.0000
G,4000.0000,4.7200
T,3998.0000,4.7287
E,2.1200,4.0000
G,4000.0000,4.7300
T,3998.0000,4.7388
E,2.1200,4.0000
G,4000.0000,4.7400
T,3998.0000,4.7489
E,2.1200,4.0000
G,4000.0000,4.7500
T,3998.0000,4.7590
E,2.1200,4.0000
G,4000.0000,4.7600
T,3998.0000,4.7691
E,2.1200,4.0000
G,4000.0000,4.7700
T,3998.0000,4.7792
E,2.1200,4.0000
G,4000.0000,4.7800
T,3998.0000,4.7894
E,2.1200,4.0000
G,4000.0000,4.7900
T,3998.0000,4.7995
E,2.1200,4.0000
G,4000.0000,4.8000
T,3998.0000,4.8086
E,2.1200,4.0000
G,4000.0000,4.8100
T,3998.0000,4.8187
E,2.1200,4.0000
G,4000.0000,4.8200
T,3998.0000,4.8288
E,2.1200,4.0000
G,4000.0000,4.8300
T,3998.0000,4.8390
E,2.1200,4.0000
G,4000.0000,4.8400
T,3998.0000,4.8491
E,2.1200,4.0000
G,4000.0000,4.8500
E,2.1200,4.0000
G,4000.0000,4.8600
T,3998.0000,4.8602
T,3998.0000,4.8693
E,2.1200,4.0000
G,4000.0000,4.8700
T,3998.0000,4.8794
E,2.1200,4.0000
G,4000.0000,4.8800
T,3998.0000,4.8885
E,2.1200,4.0000
G,4000.0000,4.8900
T,3998.0000,4.8987
E,2.1200,4.0000
G,4000.0000,4.9000
T,3992.0000,4.9088
E,2.1200,4.0000
G,4000.0000,4.9100
T,3992.0000,4.9189
E,2.1200,4.0000
G,4000.0000,4.9200
T,3992.0000,4.9290
E,2.1200,4.0000
G,4000.0000,4.9300
T,3992.0000,4.9391
E,2.1200,4.0000
G,4000.0000,4.9400
T,3998.0000,4.9492
E,2.1200,4.0000
G,4000.0000,4.9500
T,3998.0000,4.9594
E,2.1200,4.0000
G,4000.0000,4.9600
T,3998.0000,4.9685
E,2.1200,4.0000
G,4000.0000,4.9700
T,3998.0000,4.9786
E,2.1200,4.0000
G,4000.0000,4.9800
T,3998.0000,4.9887
E,2.1200,4.0000
G,4000.0000,4.9900
T,3998.0000,4.9988
E,2.1200,5.0000
G,4000.0000,5.0000
T,3998.0000,5.0090
E,2.1200,5.0000
G,4000.0000,5.0100
T,3998.0000,5.0191
E,2.1200,5.0000
G,4000.0000,5.0200
T,3998.0000,5.0292
E,2.1200,5.0000
G,4000.0000,5.0300
T,3998.0000,5.0393
E,2.1200,5.0000
G,4000.0000,5.0400
T,3998.0000,5.0484
E,2.1200,5.0000
G,4000.0000,5.0500
T,3998.0000,5.0585
E,2.1200,5.0000
G,4000.0000,5.0600
T,3998.0000,5.0687
E,2.1200,5.0000
G,4000.0000,5.0700
T,3998.0000,5.0788
E,2.1200,5.0000
G,4000.0000,5.0800
T,3998.0000,5.0889
E,2.1200,5.0000
G,4000.0000,5.0900
T,3998.0000,5.0990
E,2.1200,5.0000
G,4000.0000,5.1000
T,3998.0000,5.1091
E,2.1200,5.0000
G,4000.0000,5.1100
T,3998.0000,5.1192
E,2.1200,5.0000
G,4000.0000,5.1200
T,3998.0000,5.1294
E,2.1200,5.0000
G,4000.0000,5.1300
T,3998.0000,5.1385
E,2.1200,5.0000
G,4000.0000,5.1400
T,3998.0000,5.1486
E,2.1200,5.0000
G,4000.0000,5.1500
T,3998.0000,5.1587
E,2.1200,5.0000
G,4000.0000,5.1600
T,3998.0000,5.1688
E,2.1200,5.0000
G,4000.0000,5.1700
T,3998.0000,5.1800
E,2.1200,5.0000
G,4000.0000,5.1800
T,3998.0000,5.1891
E,2.1200,5.0000
G,4000.0000,5.1900
T,3998.0000,5.1992
E,2.1200,5.0000
G,4000.0000,5.2000
T,3998.0000,5.2093
E,2.1200,5.0000
G,4000.0000,5.2100
T,3998.0000,5.2184
E,2.1200,5.0000
G,4000.0000,5.2200
T,3998.0000,5.2285
E,2.1200,5.0000
G,4000.0000,5.2300
T,3998.0000,5.2387
E,2.1200,5.0000
G,4000.0000,5.2400
T,3998.0000,5.2488
E,2.1200,5.0000
G,4000.0000,5.2500
T,3998.0000,5.2589
E,2.1200,5.0000
G,4000.0000,5.2600
T,3998.0000,5.2690
E,2.1200,5.0000
G,4000.0000,5.2700
T,3998.0000,5.2791
E,2.1200,5.0000
G,4000.0000,5.2800
T,3998.0000,5.2892
E,2.1200,5.0000
G,4000.0000,5.2900
T,3998.0000,5.2984
E,2.1200,5.0000
G,4000.0000,5.3000
T,3998.0000,5.3085
E,2.1200,5.0000
G,4000.0000,5.3100
T,3998.0000,5.3186
E,2.1200,5.0000
G,4000.0000,5.3200
T,3998.0000,5.3287
E,2.1200,5.0000
G,4000.0000,5.3300
T,3998.0000,5.3388
E,2.1200,5.0000
G,4000.0000,5.3400
T,3998.0000,5.3490
E,2.1200,5.0000
G,4000.0000,5.3500
T,3998.0000,5.3591
E,2.1200,5.0000
G,4000.0000,5.3600
T,3998.0000,5.3692
E,2.1200,5.0000
G,4000.0000,5.3700
T,3998.0000,5.3783
E,2.1200,5.0000
G,4000.0000,5.3800
T,3998.0000,5.3884
E,2.1200,5.0000
G,4000.0000,5.3900
T,3998.0000,5.3985
E,2.1200,5.0000
G,4000.0000,5.4000
T,3998.0000,5.4086
E,2.1200,5.0000
G,4000.0000,5.4100
T,3998.0000,5.4188
E,2.1200,5.0000
G,4000.0000,5.4200
T,3998.0000,5.4289
E,2.1200,5.0000
G,4000.0000,5.4300
T,3998.0000,5.4390
E,2.1200,5.0000
G,4000.0000,5.4400
T,3998.0000,5.4491
E,2.1200,5.0000
G,4000.0000,5.4500
T,3998.0000,5.4582
E,2.1200,5.0000
G,4000.0000,5.4600
T,3998.0000,5.4684
E,2.1200,5.0000
G,4000.0000,5.4700
T,3998.0000,5.4785
E,2.1200,5.0000
G,4000.0000,5.4800
T,3998.0000,5.4886
E,2.1200,5.0000
G,4000.0000,5.4900
T,3998.0000,5.4997
E,2.1200,5.0000
G,4000.0000,5.5000
T,3998.0000,5.5088
E,2.1200,5.0000
G,4000.0000,5.5100
T,3998.0000,5.5190
E,2.1200,5.0000
G,4000.0000,5.5200
T,3998.0000,5.5291
E,2.1200,5.0000
G,4000.0000,5.5300
T,3998.0000,5.5392
E,2.1200,5.0000
G,4000.0000,5.5400
T,3998.0000,5.5483
E,2.1200,5.0000
G,4000.0000,5.5500
T,3998.0000,5.5584
E,2.1200,5.0000
G,4000.0000,5.5600
T,3998.0000,5.5685
E,2.1200,5.0000
G,4000.0000,5.5700
T,3998.0000,5.5787
E,2.1200,5.0000
G,4000.0000,5.5800
T,3998.0000,5.5888
E,2.1200,5.0000
G,4000.0000,5.5900
T,3998.0000,5.5989
E,2.1200,5.0000
G,4000.0000,5.6000
T,3998.0000,5.6090
E,2.1200,5.0000
G,4000.0000,5.6100
T,3998.0000,5.6191
E,2.1200,5.0000
G,4000.0000,5.6200
T,3998.0000,5.6282
E,2.1200,5.0000
G,4000.0000,5.6300
T,3998.0000,5.6384
E,2.1200,5.0000
G,4000.0000,5.6400
T,3998.0000,5.6485
E,2.1200,5.0000
G,4000.0000,5.6500
T,3998.0000,5.6586
E,2.1200,5.0000
G,4000.0000,5.6600
T,3998.0000,5.6687
E,2.1200,5.0000
G,4000.0000,5.6700
T,3998.0000,5.6788
E,2.1200,5.0000
G,4000.0000,5.6800
T,3998.0000,5.6890
E,2.1200,5.0000
G,4000.0000,5.6900
T,3998.0000,5.6991
E,2.1200,5.0000
G,4000.0000,5.7000
T,3998.0000,5.7082
E,2.1200,5.0000
G,4000.0000,5.7100
T,3998.0000,5.7183
E,2.1200,5.0000
G,4000.0000,5.7200
T,3998.0000,5.7284
E,2.1200,5.0000
G,4000.0000,5.7300
T,3998.0000,5.7385
E,2.1200,5.0000
G,4000.0000,5.7400
T,3998.0000,5.7487
E,2.1200,5.0000
G,4000.0000,5.7500
T,3998.0000,5.7588
E,2.1200,5.0000
G,4000.0000,5.7600
T,3998.0000,5.7689
E,2.1200,5.0000
G,4000.0000,5.7700
T,3998.0000,5.7790
E,2.1200,5.0000
G,4000.0000,5.7800
T,3998.0000,5.7881
E,2.1200,5.0000
G,4000.0000,5.7900
T,3998.0000,5.7982
E,2.1200,5.0000
G,4000.0000,5.8000
T,3998.0000,5.8084
E,2.1200,5.0000
G,4000.0000,5.8100
T,3998.0000,5.8195
E,2.1200,5.0000
G,4000.0000,5.8200
T,3998.0000,5.8286
E,2.1200,5.0000
G,4000.0000,5.8300
T,3998.0000,5.8387
E,2.1200,5.0000
G,4000.0000,5.8400
T,3998.0000,5.8488
E,2.1200,5.0000
G,4000.0000,5.8500
T,3998.0000,5.8590
E,2.1200,5.0000
G,4000.0000,5.8600
T,3998.0000,5.8681
E,2.1200,5.0000
G,4000.0000,5.8700
T,3998.0000,5.8782
E,2.1200,5.0000
G,4000.0000,5.8800
T,3998.0000,5.8883
E,2.1200,5.0000
G,4000.0000,5.8900
T,3998.0000,5.8984
E,2.1200,5.0000
G,4000.0000,5.9000
T,3998.0000,5.9085
E,2.1200,5.0000
G,4000.0000,5.9100
T,3998.0000,5.9187
E,2.1200,5.0000
G,4000.0000,5.9200
T,3998.0000,5.9288
E,2.1200,5.0000
G,4000.0000,5.9300
T,3998.0000,5.9389
E,2.1200,5.0000
G,4000.0000,5.9400
T,3998.0000,5.9490
E,2.1200,5.0000
G,4000.0000,5.9500
T,3998.0000,5.9581
E,2.1200,5.0000
G,4000.0000,5.9600
T,3998.0000,5.9682
E,2.1200,5.0000
G,4000.0000,5.9700
T,3998.0000,5.9784
E,2.1200,5.0000
G,4000.0000,5.9800
T,3998.0000,5.9885
E,2.1200,5.0000
G,4000.0000,5.9900
T,3998.0000,5.9986
E,2.1200,6.0000
G,4000.0000,6.0000
T,3998.0000,6.0087
E,2.1200,6.0000
G,10000.0000,6.0100
T,4295.0000,6.0188
E,1.8700,6.0000
G,10000.0000,6.0200
T,5592.0000,6.0290
E,1.0500,6.0000
G,10000.0000,6.0300
T,7729.0000,6.0381
E,-0.3400,6.0000
G,10000.0000,6.0400
T,10217.0000,6.0482
E,-1.6800,6.0000
G,10000.0000,6.0500
T,11626.0000,6.0583
E,-2.3300,6.0000
G,10000.0000,6.0600
T,11833.0000,6.0684
E,-2.3900,6.0000
G,10000.0000,6.0700
T,11041.0000,6.0785
E,-1.8700,6.0000
G,10000.0000,6.0800
T,9723.0000,6.0887
E,-1.1600,6.0000
G,10000.0000,6.0900
T,9425.0000,6.0988
E,-1.0600,6.0000
G,10000.0000,6.1000
T,9569.0000,6.1089
E,-1.1200,6.0000
G,10000.0000,6.1100
T,9749.0000,6.1180
E,-1.2200,6.0000
G,10000.0000,6.1200
T,9866.0000,6.1281
E,-1.2800,6.0000
G,10000.0000,6.1300
T,9925.0000,6.1392
E,-1.3100,6.0000
G,10000.0000,6.1400
T,9946.0000,6.1484
E,-1.3200,6.0000
G,10000.0000,6.1500
T,9962.0000,6.1585
E,-1.3300,6.0000
G,10000.0000,6.1600
T,9973.0000,6.1686
E,-1.3400,6.0000
G,10000.0000,6.1700
T,9983.0000,6.1787
E,-1.3400,6.0000
G,10000.0000,6.1800
T,9989.0000,6.1888
E,-1.3400,6.0000
G,10000.0000,6.1900
T,9994.0000,6.1979
E,-1.3500,6.0000
G,10000.0000,6.2000
T,9994.0000,6.2081
E,-1.3500,6.0000
G,10000.0000,6.2100
T,9999.0000,6.2182
E,-1.3500,6.0000
G,10000.0000,6.2200
T,9999.0000,6.2283
E,-1.3500,6.0000
G,10000.0000,6.2300
T,9999.0000,6.2384
E,-1.3500,6.0000
G,10000.0000,6.2400
T,9999.0000,6.2485
E,-1.3500,6.0000
G,10000.0000,6.2500
T,9999.0000,6.2586
E,-1.3500,6.0000
G,10000.0000,6.2600
T,9999.0000,6.2688
E,-1.3500,6.0000
G,10000.0000,6.2700
T,9999.0000,6.2789
E,-1.3500,6.0000
G,10000.0000,6.2800
T,9999.0000,6.2880
E,-1.3500,6.0000
G,10000.0000,6.2900
T,9999.0000,6.2981
E,-1.3500,6.0000
G,10000.0000,6.3000
T,9999.0000,6.3082
E,-1.3500,6.0000
G,10000.0000,6.3100
T,9999.0000,6.3184
E,-1.3500,6.0000
G,10000.0000,6.3200
T,9999.0000,6.3285
E,-1.3500,6.0000
G,10000.0000,6.3300
T,9999.0000,6.3386
E,-1.3500,6.0000
G,10000.0000,6.3400
T,9999.0000,6.3487
E,-1.3500,6.0000
G,10000.0000,6.3500
T,9999.0000,6.3588
E,-1.3500,6.0000
G,10000.0000,6.3600
T,9999.0000,6.3679
E,-1.3500,6.0000
G,10000.0000,6.3700
T,9999.0000,6.3781
E,-1.3500,6.0000
G,10000.0000,6.3800
T,9999.0000,6.3882
E,-1.3500,6.0000
G,10000.0000,6.3900
T,9999.0000,6.3983
E,-1.3500,6.0000
G,10000.0000,6.4000
T,9999.0000,6.4084
E,-1.3500,6.0000
G,10000.0000,6.4100
T,9999.0000,6.4185
E,-1.3500,6.0000
G,10000.0000,6.4200
T,9999.0000,6.4287
E,-1.3500,6.0000
G,10000.0000,6.4300
T,9999.0000,6.4388
E,-1.3500,6.0000
G,10000.0000,6.4400
T,9999.0000,6.4479
E,-1.3500,6.0000
G,10000.0000,6.4500
T,9999.0000,6.4590
E,-1.3500,6.0000
G,10000.0000,6.4600
T,9999.0000,6.4681
E,-1.3500,6.0000
G,10000.0000,6.4700
T,9999.0000,6.4782
E,-1.3500,6.0000
G,10000.0000,6.4800
T,9999.0000,6.4884
E,-1.3500,6.0000
G,10000.0000,6.4900
T,9999.0000,6.4985
E,-1.3500,6.0000
G,10000.0000,6.5000
T,9999.0000,6.5086
E,-1.3500,6.0000
G,10000.0000,6.5100
T,9999.0000,6.5187
E,-1.3500,6.0000
G,10000.0000,6.5200
T,9999.0000,6.5278
E,-1.3500,6.0000
G,10000.0000,6.5300
T,9999.0000,6.5379
E,-1.3500,6.0000
G,10000.0000,6.5400
T,9999.0000,6.5481
E,-1.3500,6.0000
G,10000.0000,6.5500
T,9999.0000,6.5582
E,-1.3500,6.0000
G,10000.0000,6.5600
T,9999.0000,6.5683
E,-1.3500,6.0000
G,10000.0000,6.5700
T,9999.0000,6.5784
E,-1.3500,6.0000
G,10000.0000,6.5800
T,9999.0000,6.5885
E,-1.3500,6.0000
G,10000.0000,6.5900
T,9999.0000,6.5986
E,-1.3500,6.0000
G,10000.0000,6.6000
T,9999.0000,6.6088
E,-1.3500,6.0000
G,10000.0000,6.6100
T,9999.0000,6.6179
E,-1.3500,6.0000
G,10000.0000,6.6200
T,9999.0000,6.6280
E,-1.3500,6.0000
G,10000.0000,6.6300
T,9999.0000,6.6381
E,-1.3500,6.0000
G,10000.0000,6.6400
T,9999.0000,6.6482
E,-1.3500,6.0000
G,10000.0000,6.6500
T,9999.0000,6.6584
E,-1.3500,6.0000
G,10000.0000,6.6600
T,9999.0000,6.6685
E,-1.3500,6.0000
G,10000.0000,6.6700
T,9999.0000,6.6786
E,-1.3500,6.0000
G,10000.0000,6.6800
T,9999.0000,6.6887
E,-1.3500,6.0000
G,10000.0000,6.6900
T,9999.0000,6.6978
E,-1.3500,6.0000
G,10000.0000,6.7000
T,9999.0000,6.7079
E,-1.3500,6.0000
G,10000.0000,6.7100
T,9999.0000,6.7181
E,-1.3500,6.0000
G,10000.0000,6.7200
T,9999.0000,6.7282
E,-1.3500,6.0000
G,10000.0000,6.7300
T,9999.0000,6.7383
E,-1.3500,6.0000
G,10000.0000,6.7400
T,9999.0000,6.7484
E,-1.3500,6.0000
G,10000.0000,6.7500
T,9999.0000,6.7585
E,-1.3500,6.0000
G,10000.0000,6.7600
T,9999.0000,6.7687
E,-1.3500,6.0000
G,10000.0000,6.7700
T,9999.0000,6.7788
E,-1.3500,6.0000
G,10000.0000,6.7800
T,9999.0000,6.7879
E,-1.3500,6.0000
G,10000.0000,6.7900
T,9999.0000,6.7980
E,-1.3500,6.0000
G,10000.0000,6.8000
T,9999.0000,6.8081
E,-1.3500,6.0000
G,10000.0000,6.8100
T,9999.0000,6.8182
E,-1.3500,6.0000
G,10000.0000,6.8200
T,9999.0000,6.8284
E,-1.3500,6.0000
G,10000.0000,6.8300
T,9999.0000,6.8385
E,-1.3500,6.0000
G,10000.0000,6.8400
T,9999.0000,6.8486
E,-1.3500,6.0000
G,10000.0000,6.8500
T,9999.0000,6.8577
E,-1.3500,6.0000
G,10000.0000,6.8600
T,9999.0000,6.8678
E,-1.3500,6.0000
G,10000.0000,6.8700
T,9999.0000,6.8779
E,-1.3500,6.0000
G,10000.0000,6.8800
T,9999.0000,6.8881
E,-1.3500,6.0000
G,10000.0000,6.8900
T,9999.0000,6.8982
E,-1.3500,6.0000
G,10000.0000,6.9000
T,9999.0000,6.9083
E,-1.3500,6.0000
G,10000.0000,6.9100
T,9999.0000,6.9184
E,-1.3500,6.0000
G,10000.0000,6.9200
T,9999.0000,6.9285
E,-1.3500,6.0000
G,10000.0000,6.9300
T,9999.0000,6.9376
E,-1.3500,6.0000
G,10000.0000,6.9400
T,9999.0000,6.9478
E,-1.3500,6.0000
G,10000.0000,6.9500
T,9999.0000,6.9579
E,-1.3500,6.0000
G,10000.0000,6.9600
T,9999.0000,6.9680
E,-1.3500,6.0000
G,10000.0000,6.9700
T,9999.0000,6.9781
E,-1.3500,6.0000
G,10000.0000,6.9800
T,9999.0000,6.9882
E,-1.3500,6.0000
G,10000.0000,6.9900
T,9999.0000,6.9984
E,-1.3500,7.0000
G,10000.0000,7.0000
